,Fuel_type,Running_in_kms,Endine_disp,Gear_transmission,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,height,width,length,Weight,top_speed,Brand,Model,car_price,city_name,Car_age
9535,CNG,60000.0,998.0,Manual,32.52,5.0,White,58.33,Disc,Drum,1675.0,1620.0,3655.0,1340.0,,Maruti,Wagon R,484999.99999999994,pune,3.0
9536,Petrol,35000.0,799.0,Automatic,25.17,5.0,White,53.3,Disc,Drum,1478.0,1579.0,3679.0,,135.0,Renault,KWID,285000.0,pune,4.0
9537,Petrol,31100.0,1197.0,Manual,21.21,5.0,Grey,81.8,Disc,Drum,1515.0,1735.0,3995.0,1315.0,,Maruti,Swift Dzire,550000.0,pune,6.0
9538,Diesel,55000.0,1461.0,Automatic,21.64,5.0,Black,84.8,Disc,Drum,1505.0,1695.0,4425.0,,,Renault,Scala,415000.00000000006,pune,6.0
9539,Petrol,61000.0,814.0,Automatic,21.1,5.0,Mushroom,55.2,Disc,Drum,1500.0,1550.0,3495.0,,135.0,Hyundai,EON,235000.0,pune,9.0
9540,Diesel,69000.0,2993.0,Automatic,16.2,5.0,White,258.0,Ventilated Disc,Ventilated Disc,1468.0,2094.0,4899.0,2330.0,250.0,BMW,5 Series,1950000.0,pune,10.0
9541,LPG,146000.0,998.0,Manual,14.4,5.0,White,61.7,Ventilated Disc,Drum,1700.0,1475.0,3595.0,1350.0,,Maruti,Wagon R,215000.0,pune,11.0
9542,Diesel,55000.0,1399.0,Manual,20.0,5.0,Black,68.0,Ventilated Disc,Drum,1427.0,1680.0,3795.0,,148.0,Ford,Figo,270000.0,pune,10.0
9543,Diesel,128000.0,2499.0,Automatic,13.58,10.0,Silver,72.4,Disc,Drum,1765.0,1680.0,4435.0,,140.0,Chevrolet,Tavera,525000.0,pune,5.0
9544,Petrol,20000.0,1462.0,Manual,20.28,5.0,Maroon,103.25,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1530.0,,Maruti,Ciaz,785000.0,pune,3.0
9545,Petrol,12000.0,624.0,Automatic,25.4,4.0,Silver,37.5,Drum,Drum,1652.0,1495.0,3099.0,,105.0,Tata,Nano,145000.0,pune,6.0
9546,Petrol,10000.0,998.0,Manual,18.15,5.0,Blue,118.35,Disc,Drum,1605.0,1770.0,3995.0,,,Hyundai,Venue,1050000.0,pune,2.0
9547,Petrol,61000.0,1197.0,Manual,16.95,5.0,Red,78.9,Ventilated Disc,Drum,1550.0,1595.0,3585.0,,,Hyundai,i10,325000.0,pune,9.0
9548,Petrol,29000.0,624.0,Automatic,26.0,4.0,Beige,35.0,Drum,Drum,1652.0,1495.0,3099.0,,105.0,Tata,Nano,85000.0,pune,10.0
9549,Petrol,65000.0,796.0,Automatic,19.7,5.0,Silver,46.3,Disc,Drum,1460.0,1475.0,3495.0,1140.0,137.0,Maruti,Alto,190000.0,pune,10.0
9550,Diesel,67500.0,1968.0,Automatic,17.68,5.0,White,174.33,Ventilated Disc,Ventilated Disc,1455.0,2086.0,4915.0,2165.0,222.0,Audi,A6,1535000.0,pune,8.0
9551,Petrol,3347.0,999.0,Manual,16.35,5.0,LAPIZ BLUE,108.62,Disc,Drum,1467.0,1699.0,4390.0,1700.0,,Volkswagen,Vento,1450000.0,pune,1.0
9552,CNG,117528.0,998.0,Manual,26.6,5.0,Brown,58.16,Ventilated Disc,Drum,1700.0,1495.0,3599.0,1350.0,137.0,Maruti,Wagon R,400000.0,pune,7.0
9553,Diesel,122879.0,2494.0,Automatic,12.99,8.0,Silver,100.6,Ventilated Disc,Drum,1760.0,1765.0,4585.0,2300.0,155.0,Toyota,Innova,1025000.0,pune,7.0
9554,Petrol,18525.0,1197.0,Manual,18.9,5.0,Red,81.86,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,575000.0,pune,4.0
9555,Diesel,40366.0,1498.0,Manual,22.0,5.0,Silver,108.495,Ventilated Disc,Drum,1483.0,1682.0,3995.0,1770.0,,Volkswagen,Ameo,725000.0,pune,5.0
9556,Petrol,18000.0,998.0,Automatic,20.51,5.0,Grey,67.04,Ventilated Disc,Drum,1670.0,1475.0,3636.0,1350.0,150.0,Maruti,Wagon R Stingray,425000.0,pune,6.0
9557,Diesel,92000.0,2494.0,Manual,12.99,7.0,T BEIGE,100.6,Ventilated Disc,Leading-Trailing Drum,1760.0,1765.0,4585.0,2300.0,155.0,Toyota,Innova,1100000.0,pune,6.0
9558,Petrol,78000.0,1298.0,Automatic,16.1,5.0,White,88.2,Ventilated Disc,Drum,1530.0,1690.0,3760.0,1415.0,160.0,Maruti,Swift,240000.0,pune,13.0
9559,Petrol,62000.0,999.0,Automatic,23.01,5.0,Maroon,67.0,Disc,Drum,1478.0,1579.0,3679.0,,155.0,Renault,KWID,345000.0,pune,5.0
9560,Petrol,72000.0,1198.0,Manual,18.0,5.0,Maroon,86.7,Disc,Drum,1505.0,1680.0,3990.0,,160.0,Honda,Amaze,409999.99999999994,pune,8.0
9561,Diesel,57000.0,1998.0,Manual,23.8,5.0,Orange,112.0,Disc,Drum,1561.0,1789.0,4097.0,1780.0,180.0,Mini,Cooper Countryman,1675000.0,pune,8.0
9562,Petrol,38000.0,1586.0,Automatic,15.5,5.0,Silver,103.3,Ventilated Disc,Drum,1550.0,1735.0,4490.0,,177.0,Maruti,SX4,250000.0,pune,11.0
9563,Diesel,87000.0,1248.0,Manual,24.52,7.0,Grey,88.5,Ventilated Disc,Drum,1685.0,1695.0,4296.0,,160.0,Maruti,Ertiga,815000.0,pune,4.0
9564,Diesel,107515.0,1498.0,Automatic,21.14,5.0,C BEIGE,103.52,Disc,Drum,1466.0,1699.0,4386.0,1760.0,183.0,Skoda,Rapid,465000.00000000006,pune,6.0
9565,Petrol,71000.0,999.0,Automatic,18.78,5.0,Orange,75.0,Disc,Drum,1469.0,1682.0,3971.0,1500.0,165.0,Volkswagen,Polo,525000.0,pune,5.0
9566,Petrol,79000.0,1196.0,Manual,15.6,5.0,Light Green,70.0,Ventilated Disc,Drum,1427.0,1680.0,3795.0,,148.0,Ford,Figo,254999.99999999997,pune,11.0
9567,Diesel,45000.0,1248.0,Manual,28.4,5.0,Blue,74.02,Disc,Drum,1515.0,1735.0,3995.0,1405.0,,Maruti,Swift Dzire,735000.0,pune,4.0
9568,Petrol,36400.0,998.0,Automatic,20.51,5.0,Silver,67.04,Ventilated Disc,Drum,1670.0,1475.0,3636.0,1350.0,150.0,Maruti,Wagon R Stingray,405000.0,pune,6.0
9569,Diesel,95000.0,2698.0,Manual,12.4,5.0,White,179.5,Disc & Drum,Disc,1459.0,1855.0,4916.0,2235.0,227.0,Audi,A6,775000.0,pune,10.0
9570,Petrol,47000.0,1197.0,Manual,20.89,5.0,White,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,545000.0,pune,4.0
9571,Diesel,30000.0,1498.0,Manual,23.0,5.0,White,98.96,Ventilated Disc,Drum,1647.0,1765.0,3998.0,1690.0,,Ford,Ecosport,1050000.0,pune,2.0
9572,Diesel,92000.0,2494.0,Automatic,12.8,8.0,White,102.0,Ventilated Disc,Drum,1755.0,1770.0,4580.0,2300.0,148.0,Toyota,Innova,434999.99999999994,pune,11.0
9573,Diesel,99000.0,2523.0,Manual,14.0,9.0,White,75.0,Disc,Drum,1916.0,1817.0,4430.0,2510.0,,Mahindra,Scorpio,475000.0,pune,9.0
9574,Diesel,152000.0,2982.0,Manual,12.55,7.0,White,168.5,Ventilated Disc,Drum,1850.0,1840.0,4705.0,2510.0,176.0,Toyota,Fortuner,1425000.0,pune,9.0
9575,Petrol,98000.0,998.0,Manual,19.0,5.0,Silver,67.1,Ventilated Disc,Drum,1595.0,1475.0,3600.0,1275.0,160.0,Maruti,Zen Estilo,130000.0,pune,15.0
9576,Petrol,36000.0,1197.0,Manual,18.9,5.0,Red,81.86,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,509999.99999999994,pune,3.0
9577,Diesel,88000.0,1248.0,Manual,28.4,5.0,White,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,521000.0,pune,7.0
9578,Diesel,284618.0,2982.0,Manual,11.5,7.0,White,171.0,Ventilated Disc,Leading-Trailing Drum,1850.0,1840.0,4695.0,2510.0,176.0,Toyota,Fortuner,1120000.0,pune,10.0
9579,Diesel,42000.0,2993.0,Manual,10.5,4.0,White,271.23,Disc,Disc,1457.0,2105.0,5252.0,2450.0,250.0,Jaguar,XJ,4300000.0,pune,7.0
9580,Petrol,51700.0,624.0,Automatic,26.0,4.0,Yellow,35.0,Drum,Drum,1652.0,1495.0,3099.0,,105.0,Tata,Nano,65000.0,pune,11.0
9581,Diesel,84143.0,2755.0,Manual,11.36,8.0,White,171.5,Disc,Drum,1795.0,1830.0,4735.0,2480.0,,Toyota,Innova Crysta,1891000.0,pune,2.0
9582,Diesel,38000.0,1498.0,Manual,25.8,5.0,Maroon,98.6,Disc,Drum,1505.0,1680.0,3990.0,,170.0,Honda,Amaze,550000.0,pune,7.0
9583,Diesel,79500.0,1248.0,Manual,19.3,5.0,Silver,73.9,Ventilated Disc,Drum,1530.0,1690.0,4160.0,,,Maruti,Swift Dzire,365000.0,pune,10.0
9584,Petrol,58000.0,1798.0,Automatic,14.28,5.0,White,138.03,Ventilated Disc,Solid Disc,1475.0,1776.0,4620.0,1640.0,200.0,Toyota,Corolla Altis,750000.0,pune,7.0
9585,Petrol,27001.0,1196.0,Manual,15.6,5.0,Grey,70.0,Ventilated Disc,Drum,1427.0,1680.0,3795.0,,148.0,Ford,Figo,239000.0,pune,9.0
9586,Diesel,110000.0,1498.0,Automatic,21.21,5.0,White,103.2,Disc,Drum,1466.0,1699.0,4384.0,1770.0,186.0,Volkswagen,Vento,655000.0,pune,5.0
9587,Petrol,73000.0,796.0,Automatic,16.1,4.0,White,37.0,Disc,Drum,1405.0,1440.0,3335.0,1000.0,144.0,Maruti,800,75000.0,pune,15.0
9588,Diesel,48000.0,1968.0,Manual,20.6,5.0,Silver,141.0,Disc,Disc,1476.0,1814.0,4659.0,1875.0,205.0,Skoda,Octavia,975000.0,pune,5.0
9589,Diesel,44529.0,1396.0,Manual,21.9,5.0,Silver,88.76,Disc,Disc,1505.0,1710.0,3995.0,,,Hyundai,i20,399000.0,pune,9.0
9590,Diesel,48000.0,1461.0,Automatic,23.08,5.0,Silver,63.12,Ventilated Disc,Drum,1525.0,1665.0,3805.0,,,Renault,Pulse,375000.0,pune,7.0
9591,Petrol,93000.0,1341.0,Automatic,15.3,5.0,Pink,83.0,Ventilated Disc,Drum,1515.0,1665.0,3810.0,1500.0,166.0,Hyundai,Getz,145000.0,pune,14.0
9592,Diesel,64000.0,1248.0,Manual,24.52,7.0,Silver,88.5,Ventilated Disc,Drum,1685.0,1695.0,4296.0,,160.0,Maruti,Ertiga,950000.0,pune,4.0
9593,Diesel,78300.0,1461.0,Manual,19.87,5.0,Brown,83.8,Ventilated Disc,Drum,1695.0,1822.0,4315.0,1766.0,156.0,Renault,Duster,550000.0,pune,7.0
9594,Petrol,42000.0,1197.0,Automatic,17.19,5.0,White,81.86,Disc,Drum,1555.0,1760.0,3995.0,,160.0,Hyundai,i20 Active,610000.0,pune,5.0
9595,Petrol,49000.0,1197.0,Automatic,16.95,5.0,Black,78.9,Ventilated Disc,Drum,1550.0,1595.0,3585.0,,,Hyundai,i10,290000.0,pune,10.0
9596,Diesel,31000.0,2755.0,Manual,11.36,7.0,White,171.5,Disc,Drum,1795.0,1830.0,4735.0,2450.0,,Toyota,Innova Crysta,2500000.0,pune,1.0
9597,Petrol,95120.0,1497.0,Manual,17.7,5.0,Golden,78.0,Ventilated Disc,Drum,1495.0,1695.0,4390.0,,173.0,Honda,City,199000.0,pune,14.0
9598,Petrol,78080.0,1086.0,Manual,17.92,5.0,Grey,62.1,Ventilated Disc,Drum,1590.0,1525.0,3565.0,,,Hyundai,Santro Xing,155000.0,pune,13.0
9599,Diesel,41000.0,1498.0,Manual,21.7,5.0,Black,98.96,Ventilated Disc,Drum,1647.0,1765.0,3998.0,1690.0,,Ford,Ecosport,900000.0,pune,4.0
9600,Petrol,73599.0,796.0,Manual,19.7,5.0,White,35.0,Disc,Drum,1640.0,1410.0,3370.0,,95.0,Maruti,Omni,79000.0,pune,17.0
9601,Petrol,52556.0,1197.0,Automatic,18.5,5.0,Maroon,80.0,Disc,Drum,1505.0,1710.0,3940.0,,,Hyundai,i20,279000.0,pune,10.0
9602,Diesel,88000.0,1995.0,Manual,17.05,5.0,Orange,184.0,Ventilated Disc,Ventilated Disc,1545.0,2058.0,4477.0,,205.0,BMW,X1,1125000.0,pune,7.0
9603,Diesel,27000.0,1248.0,Manual,28.4,5.0,Red,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,170.0,Maruti,Swift,860000.0,pune,2.0
9604,Petrol,73000.0,1197.0,Manual,16.93,5.0,White,103.2,Disc,Drum,1466.0,1699.0,4384.0,1720.0,185.0,Volkswagen,Vento,565000.0,pune,6.0
9605,Petrol,55708.0,1197.0,Manual,21.1,5.0,Brown,85.8,Ventilated Disc,Drum,1620.0,1680.0,3715.0,1520.0,156.0,Maruti,Ritz,285000.0,pune,10.0
9606,Diesel,43339.0,1995.0,Manual,18.12,5.0,White,190.0,Ventilated Disc,Ventilated Disc,1464.0,2102.0,4907.0,,231.0,BMW,5 Series,3050000.0,pune,4.0
9607,Diesel,42137.0,1248.0,Automatic,28.09,5.0,Brown,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,800000.0,pune,4.0
9608,Petrol,72000.0,1197.0,Manual,20.36,5.0,Grey,78.9,Ventilated Disc,Drum,1550.0,1595.0,3585.0,,,Hyundai,i10,240000.0,pune,10.0
9609,Diesel,137000.0,1248.0,Automatic,26.59,5.0,Golden,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,169.0,Maruti,Swift Dzire,261000.0,pune,12.0
9610,Petrol,107000.0,796.0,Automatic,19.7,5.0,Silver,46.3,Disc,Drum,1460.0,1475.0,3495.0,1140.0,137.0,Maruti,Alto,135000.0,pune,12.0
9611,Petrol,82000.0,,Manual,16.1,,Red,,,,,,,,,Maruti,Swift,240000.0,pune,13.0
9612,Petrol,52000.0,998.0,Manual,20.92,5.0,White,67.1,Ventilated Disc,Drum,1460.0,1475.0,3620.0,1185.0,,Maruti,Alto K10,265000.0,pune,8.0
9613,Diesel,75000.0,1582.0,Manual,22.32,5.0,White,126.32,Disc,Disc,1475.0,1700.0,4370.0,,190.0,Hyundai,Verna,651000.0,pune,7.0
9614,Diesel,42000.0,1497.0,Automatic,20.0,5.0,White,115.0,Disc,Disc,1627.0,1821.0,3995.0,,,Mahindra,XUV300,1141000.0,pune,2.0
9615,Diesel,85000.0,1493.0,Manual,16.5,7.0,White,70.0,Disc,Drum,1880.0,1745.0,3995.0,,117.0,Mahindra,Bolero,781000.0,pune,3.0
9616,Petrol,45600.0,799.0,Manual,25.17,5.0,Grey,53.3,Disc,Drum,1478.0,1579.0,3679.0,,135.0,Renault,KWID,290000.0,pune,5.0
9617,Petrol,63004.0,1598.0,Manual,15.04,5.0,White,103.6,Disc,Drum,1466.0,1699.0,4384.0,1680.0,185.0,Volkswagen,Vento,326000.0,pune,10.0
9618,Petrol,76000.0,998.0,Manual,20.92,5.0,Orange,67.1,Ventilated Disc,Drum,1460.0,1475.0,3620.0,1185.0,,Maruti,Alto K10,295000.0,pune,6.0
9619,Petrol,60000.0,1197.0,Automatic,18.9,5.0,Silver,82.0,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,395000.0,pune,7.0
9620,Diesel,117000.0,2494.0,Manual,12.99,7.0,Grey,100.6,Ventilated Disc,Drum,1760.0,1760.0,4585.0,2300.0,155.0,Toyota,Innova,795000.0,pune,9.0
9621,Petrol,46000.0,1197.0,Automatic,18.9,5.0,Blue,81.86,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,580000.0,pune,4.0
9622,Diesel,114000.0,1248.0,Manual,26.59,5.0,White,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,169.0,Maruti,Swift Dzire,570000.0,pune,7.0
9623,Diesel,60000.0,1396.0,Manual,22.54,5.0,Red,88.73,Disc,Drum,1505.0,1734.0,3985.0,,180.0,Hyundai,i20,625000.0,pune,6.0
9624,Petrol,80000.0,1197.0,Automatic,17.0,5.0,White,80.0,Disc,Drum,1505.0,1710.0,3940.0,,,Hyundai,i20,350000.0,pune,10.0
9625,Diesel,288000.0,2982.0,Manual,11.5,7.0,White,171.0,Ventilated Disc,Leading-Trailing Drum,1850.0,1840.0,4695.0,2510.0,176.0,Toyota,Fortuner,1000000.0,pune,10.0
9626,Diesel,39000.0,1461.0,Automatic,19.87,5.0,Grey,83.14,Disc,Drum,1671.0,1822.0,4331.0,1779.0,156.0,Nissan,Terrano,875000.0,pune,3.0
9627,Diesel,98000.0,1968.0,Manual,14.3,5.0,Grey,140.0,Ventilated Disc,Disc,1472.0,1820.0,4765.0,2090.0,206.0,Volkswagen,Passat,775000.0,pune,8.0
9628,Diesel,78000.0,2143.0,Manual,10.0,5.0,Maroon,170.0,Ventilated Disc,Solid Disc,1483.0,1822.0,4852.0,2140.0,227.0,Mercedes-Benz,E-Class,1275000.0,pune,9.0
9629,Diesel,72000.0,2477.0,Manual,13.5,7.0,White,175.56,Ventilated Disc,Ventilated Drum,1840.0,1815.0,4695.0,2600.0,190.0,Mitsubishi,Pajero,1525000.0,pune,6.0
9630,Petrol,27500.0,1198.0,Manual,16.5,5.0,White,86.8,Disc,Drum,1500.0,1680.0,3610.0,,145.0,Honda,Brio,600000.0,pune,4.0
9631,Petrol,68000.0,1497.0,Manual,16.8,5.0,White,118.0,Disc,Drum,1480.0,1695.0,4420.0,,,Honda,City,290000.0,pune,13.0
9632,Petrol,63000.0,,Manual,16.7,,Black,,,,,,,,,Honda,Jazz,390000.0,pune,9.0
9633,Diesel,15000.0,1950.0,Manual,12.6,5.0,White,194.0,Disc,Disc,1442.0,2020.0,4686.0,2165.0,240.0,Mercedes-Benz,New C-Class,3993000.0,pune,2.0
9634,Diesel,175000.0,2446.0,Manual,0.0,8.0,Silver,,,,,,,,,Toyota,Qualis,225000.0,pune,18.0
9635,Petrol,35000.0,1197.0,Automatic,18.9,5.0,Silver,82.0,Disc,Drum,1520.0,1660.0,3765.0,,163.0,Hyundai,Grand i10,480000.0,pune,7.0
9636,Diesel,99000.0,1461.0,Automatic,19.87,5.0,White,83.8,Ventilated Disc,Drum,1695.0,1822.0,4315.0,1766.0,156.0,Renault,Duster,550000.0,pune,7.0
9637,CNG,82000.0,998.0,Manual,32.52,5.0,Blue,58.33,Disc,Drum,1675.0,1620.0,3655.0,1340.0,,Maruti,Wagon R,299000.0,pune,9.0
9638,Diesel,98000.0,2477.0,Manual,13.5,7.0,White,175.56,Ventilated Disc,Ventilated Drum,1840.0,1815.0,4695.0,2600.0,190.0,Mitsubishi,Pajero,1275000.0,pune,6.0
9639,Petrol,69004.0,1390.0,Manual,14.7,5.0,Silver,85.0,Ventilated Disc,Drum,1513.0,1642.0,3992.0,,174.0,Skoda,Fabia,195000.0,pune,12.0
9640,Petrol,100000.0,1495.0,Manual,13.2,5.0,Blue,94.0,Ventilated Disc,Drum,1370.0,1670.0,4250.0,1525.0,170.0,Hyundai,Accent,160000.0,pune,13.0
9641,Petrol,36483.0,1197.0,Manual,20.85,5.0,White,83.14,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1415.0,158.0,Maruti,Swift Dzire,475000.0,pune,8.0
9642,Diesel,78960.0,1461.0,Automatic,19.87,5.0,Brown,83.8,Ventilated Disc,Drum,1695.0,1822.0,4315.0,1766.0,156.0,Renault,Duster,565000.0,pune,7.0
9643,Petrol,80393.0,998.0,Automatic,18.9,5.0,Grey,67.1,Ventilated Disc,Drum,1700.0,1475.0,3595.0,1350.0,,Maruti,Wagon R,350000.0,pune,7.0
9644,Diesel,53350.0,1248.0,Automatic,24.3,5.0,Grey,88.5,Ventilated Disc,Drum,1640.0,1790.0,3995.0,1680.0,172.0,Maruti,Vitara Brezza,865000.0,pune,3.0
9645,Diesel,95429.0,1498.0,Manual,20.34,5.0,Blue,103.2,Disc,Drum,1466.0,1699.0,4384.0,1750.0,186.0,Volkswagen,Vento,484999.99999999994,pune,7.0
9646,Diesel,42000.0,1968.0,Automatic,17.11,5.0,White,174.33,Ventilated Disc,Disc,1427.0,2040.0,4701.0,2055.0,222.0,Audi,A4,1325000.0,pune,8.0
9647,Diesel,84000.0,1248.0,Manual,19.3,5.0,Silver,73.9,Ventilated Disc,Drum,1530.0,1690.0,4160.0,,,Maruti,Swift Dzire,320000.0,pune,12.0
9648,Petrol,86000.0,1373.0,Manual,16.02,7.0,Grey,93.7,Disc,Drum,1685.0,1695.0,4265.0,1760.0,164.0,Maruti,Ertiga,640000.0,pune,7.0
9649,Petrol,67000.0,1197.0,Manual,20.36,5.0,White,78.9,Ventilated Disc,Drum,1550.0,1595.0,3585.0,,,Hyundai,i10,235000.0,pune,11.0
9650,Petrol,91000.0,1197.0,Manual,18.6,5.0,Red,85.8,Ventilated Disc,Drum,1530.0,1695.0,3850.0,1415.0,160.0,Maruti,Swift,380000.0,pune,9.0
9651,Diesel,64500.0,1498.0,Manual,20.34,5.0,Blue,103.2,Disc,Drum,1466.0,1699.0,4384.0,1750.0,186.0,Volkswagen,Vento,430000.0,pune,8.0
9652,Diesel,75000.0,1498.0,Manual,20.34,5.0,Grey,103.2,Disc,Drum,1466.0,1699.0,4384.0,1750.0,186.0,Volkswagen,Vento,430000.0,pune,8.0
9653,Petrol,95000.0,1497.0,Automatic,15.6,5.0,White,116.3,Disc,Drum,1485.0,1695.0,4440.0,,,Honda,City,450000.0,pune,9.0
9654,Petrol,32000.0,995.0,Manual,16.2,5.0,Red,62.1,Disc,Drum,1518.0,1495.0,3495.0,,,Chevrolet,Spark,155000.0,pune,12.0
9655,Petrol,45000.0,796.0,Manual,19.7,5.0,Silver,46.3,Disc,Drum,1460.0,1475.0,3495.0,1140.0,137.0,Maruti,Alto,190000.0,pune,9.0
9656,Petrol,58000.0,1798.0,Manual,13.7,5.0,Grey,157.75,Disc,Disc,1482.0,1817.0,4833.0,2091.0,205.0,Skoda,Superb,425000.0,pune,10.0
9657,Diesel,74250.0,1968.0,Manual,20.0,5.0,Grey,108.5,Disc,Disc,1485.0,1769.0,4569.0,1971.0,,Skoda,Laura,400000.0,pune,9.0
9658,Diesel,72450.0,1199.0,Manual,22.07,5.0,Silver,73.9,Disc,Drum,1453.0,1682.0,3970.0,,164.0,Volkswagen,Polo,290000.0,pune,11.0
9659,Diesel,70000.0,1248.0,Manual,28.4,5.0,Grey,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,575000.0,pune,5.0
9660,Petrol,73458.0,1373.0,Manual,19.12,5.0,Silver,91.1,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1490.0,190.0,Maruti,Ciaz,650000.0,pune,6.0
9661,Diesel,51000.0,1248.0,Automatic,24.3,5.0,White,88.5,Ventilated Disc,Drum,1640.0,1790.0,3995.0,1680.0,172.0,Maruti,Vitara Brezza,880000.0000000001,pune,4.0
9662,Petrol,63560.0,1798.0,Manual,13.7,5.0,Grey,157.75,Disc,Disc,1482.0,1817.0,4833.0,2091.0,205.0,Skoda,Superb,350000.0,pune,11.0
9663,Diesel,89000.0,2179.0,Manual,12.05,8.0,White,120.0,Disc,Drum,1975.0,1817.0,4430.0,2510.0,152.0,Mahindra,Scorpio,550000.0,pune,10.0
9664,Diesel,78000.0,1968.0,Manual,16.55,5.0,White,147.51,Ventilated Disc,Disc,1427.0,2040.0,4701.0,2065.0,210.0,Audi,A4,1150000.0,pune,9.0
9665,Diesel,66000.0,1364.0,Manual,23.59,5.0,White,67.05,Ventilated Disc,Drum,1510.0,1695.0,4369.0,,170.0,Toyota,Etios,595000.0,pune,4.0
9666,Diesel,15000.0,1950.0,Manual,12.6,5.0,White,194.0,Disc,Disc,1442.0,2020.0,4686.0,2165.0,240.0,Mercedes-Benz,New C-Class,4200000.0,pune,2.0
9667,Petrol,9900.0,1497.0,Automatic,16.8,5.0,Grey,113.42,Disc,Disc,1645.0,1800.0,4315.0,,,Kia,Seltos,1425000.0,pune,1.0
9668,Diesel,65000.0,1399.0,Automatic,20.0,5.0,Black,68.0,Ventilated Disc,Drum,1427.0,1680.0,3795.0,,148.0,Ford,Figo,199000.0,pune,11.0
9669,Petrol,160321.0,1086.0,Automatic,0.0,5.0,Silver,,,,,,,,,Hyundai,Santro Xing,109000.00000000001,pune,15.0
9670,Petrol,53000.0,998.0,Automatic,20.92,5.0,Maroon,67.1,Ventilated Disc,Drum,1460.0,1475.0,3620.0,1185.0,,Maruti,Alto K10,199000.0,pune,10.0
9671,Petrol,35000.0,1197.0,Automatic,18.6,5.0,Silver,85.8,Ventilated Disc,Drum,1530.0,1695.0,3850.0,1415.0,160.0,Maruti,Swift,310000.0,pune,10.0
9672,Diesel,76632.0,2179.0,Manual,16.36,7.0,White,140.0,Ventilated Disc,Drum,1995.0,1820.0,4456.0,2510.0,163.0,Mahindra,Scorpio,1275000.0,pune,3.0
9673,Diesel,68000.0,1582.0,Automatic,22.0,5.0,Black,126.2,Disc,Drum,1475.0,1729.0,4440.0,,,Hyundai,Verna,1200000.0,pune,3.0
9674,Diesel,94000.0,1248.0,Manual,20.77,7.0,Blue,88.76,Disc,Drum,1685.0,1695.0,4265.0,1845.0,160.0,Maruti,Ertiga,675000.0,pune,6.0
9675,Diesel,37001.0,1498.0,Automatic,21.66,5.0,Beige,103.52,Disc,Drum,1466.0,1699.0,4386.0,1770.0,186.0,Skoda,Rapid,775000.0,pune,5.0
9676,Diesel,90000.0,2755.0,Manual,11.36,7.0,Maroon,171.5,Disc,Drum,1795.0,1830.0,4735.0,2450.0,,Toyota,Innova Crysta,1800000.0,pune,5.0
9677,Diesel,30000.0,1498.0,Manual,23.0,5.0,White,98.96,Ventilated Disc,Drum,1647.0,1765.0,3998.0,1690.0,,Ford,Ecosport,1050000.0,pune,2.0
9678,Petrol,86000.0,1373.0,Automatic,16.02,7.0,Grey,93.7,Disc,Drum,1685.0,1695.0,4265.0,1760.0,164.0,Maruti,Ertiga,640000.0,pune,7.0
9679,Petrol,125100.0,2656.0,Manual,9.1,5.0,White,166.0,Ventilated Disc,Drum,1422.0,1820.0,4747.0,,186.0,Hyundai,Sonata,150000.0,pune,18.0
9680,Petrol,32000.0,995.0,Manual,16.2,5.0,Red,62.1,Disc,Drum,1518.0,1495.0,3495.0,,,Chevrolet,Spark,155000.0,pune,12.0
9681,Petrol,30000.0,998.0,Manual,23.95,5.0,White,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,310000.0,pune,6.0
9682,Diesel,64500.0,1498.0,Manual,20.34,5.0,Blue,103.2,Disc,Drum,1466.0,1699.0,4384.0,1750.0,186.0,Volkswagen,Vento,430000.0,pune,8.0
9683,Diesel,70000.0,1248.0,Manual,28.4,5.0,Grey,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,575000.0,pune,5.0
9684,Diesel,74250.0,1968.0,Manual,20.0,5.0,Grey,108.5,Disc,Disc,1485.0,1769.0,4569.0,1971.0,,Skoda,Laura,400000.0,pune,9.0
9685,Diesel,75000.0,1498.0,Manual,20.34,5.0,Grey,103.2,Disc,Drum,1466.0,1699.0,4384.0,1750.0,186.0,Volkswagen,Vento,430000.0,pune,8.0
