,Car_Name,Car_details,Endine_disp,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,cargo_volume,height,width,length,Gross_Weight,top_speed,Ownership,Year_of_Manufacture,Steering_Type,Car_price
1105,2018 Hyundai Grand i10 1.2 Kappa Asta,"76,095 kms • Petrol • Manual",1197 ,18.9,5,Yellow,81.86,Disc,Drum,256,1520,1660,3765,-,165 Kmph,Second Owner,2018,Power,₹ 5.63 Lakh
1106,2016 Maruti Ertiga SHVS VDI,"72,741 kms • Diesel • Manual",1248 ,24.52,7,White,88.5,Ventilated Disc,Drum,135-liters,1685,1695,4296,-,160 kmph,First Owner,2016,Power,₹ 8.74 Lakh
1107,2016 Volkswagen Vento 1.6 Comfortline,"28,561 kms • Petrol • Manual",1598 ,16.09,5,White,103.2,Ventilated Disc,Drum,494,1467,1699,4390,1680,185 Kmph,First Owner,2016,Power,₹ 7.02 Lakh
1108,2010 Maruti Ritz VXi,"79,844 kms • Petrol • Manual",1197 ,18.5,5,Blue,85.80,Ventilated Disc,Drum,236-liters,1620,1680,3775,1430,156 Kmph,First Owner,2010,Power,₹ 3.33 Lakh
1109,2017 Skoda Rapid 1.6 MPI Style BSIV,"30,027 kms • Petrol • Manual",1598 ,14.3,5,Silver,103.2,Disc,Drum,460,1466,1699,4413,1680Kg,185kmph,Second Owner,2017,Power,₹ 7.34 Lakh
1110,2012 Honda Brio EX MT,"65,369 kms • Petrol • Manual",1198 ,19.4,5,White,86.8,Disc,Drum,175-litres,1500,1680,3610,-,-,First Owner,2012,Power,₹ 3.29 Lakh
1111,2013 Maruti Swift Dzire ZXI,"84,665 kms • Petrol • Manual",1197 ,19.1,5,Blue,85.8,Ventilated Disc,Drum,320 liters,1555,1695,3995,1415,169 kmph,First Owner,2013,Power,₹ 5.03 Lakh
1112,2020 Mahindra Thar LX 4-Str Hard Top AT,"34,000 kms • Petrol • Automatic",1997 ,-,4,Red,150,Disc,Drum,-,1844,1855,3985,-,-,First Owner,2020,Power,₹ 16.75 Lakh
1113,2018 Fiat Avventura Urban Cross 1.3 Multijet Dynamic,"35,000 kms • Diesel • Manual",1248 ,20.5,5,Brown,91.72,Ventilated Disc,Drum,280-litres,1542,1706,3989,-,165 Kmph,First Owner,2018,Power,₹ 6.35 Lakh
1114,2012 Volkswagen Polo Petrol Highline 1.6L,"75,000 kms • Petrol • Manual",1598 ,15.26,5,White,103.5,Disc,Drum,-,1453,1682,3970,-,183.8km/hr,First Owner,2012,Power,₹ 4.25 Lakh
1115,2010 Hyundai i10 Asta Sunroof AT,"78,464 kms • Petrol • Automatic",1197 ,19.2,5,Grey,80,Ventilated Disc,Drum,-,"1,550 ","1,595 ","3,565 ",-,-,First Owner,2010,Power,₹ 3.65 Lakh
1116,2019 Maruti Vitara Brezza VDi AMT,"72,000 kms • Diesel • Automatic",1248 ,24.3,5,White,88.5,Ventilated Disc,Drum,328-litres,1640,1790,3995,1680,172 kmph,First Owner,2019,Power,₹ 10.71 Lakh
1117,2018 Mahindra XUV500 W9 2WD,"59,489 kms • Diesel • Manual",2179 ,16,7,White,138,Disc,Disc,720-litres,1785,1890,4585,2510,185 Kmph,First Owner,2018,Power,₹ 15.95 Lakh
1118,2019 BMW X1 sDrive 20D xLine,"37,000 kms • Diesel • Automatic",1995 ,17.05,5,Brown,184,Ventilated Discs,Ventilated Discs,420-litres,1545,2058,4477,-,205 Kmph,First Owner,2019,Power,₹ 34.50 Lakh
1119,2013 Fiat Linea 1.4 Emotion,"65,000 kms • Petrol • Manual",1368 ,16,5,Black,90 PS,Ventilated Disc,Drum,-,"1,487","1,730","4,560",-,165 Km,First Owner,2013,Power,₹ 3.45 Lakh
1120,2016 Maruti Ciaz ZXi,"60,209 kms • Petrol • Manual",1373 ,20.73,5,Maroon,91.1,Ventilated Disc,Drum,510-litres,1485,1730,4490,1490,190 kmph,Second Owner,2016,Power,₹ 6.48 Lakh
1121,2014 Renault Duster 85PS Diesel RxL,"50,368 kms • Diesel • Manual",1461 ,20.45,5,Brown,83.8,Ventilated Disc,Drum,475-litres,1695,1822,4315,1758,-,First Owner,2014,Power,₹ 6.65 Lakh
1122,2017 Maruti Baleno RS,"36,477 kms • Petrol • Manual",998 ,21.1,5,Black,100,Disc,Disc,339-litres,1510,1745,3995,1360,190 Kmph,Second Owner,2017,Power,₹ 7.33 Lakh
1123,2016 Maruti Ciaz AT ZXi Plus,"50,471 kms • Petrol • Automatic",1373 ,19.12,5,Grey,91.1,Ventilated Disc,Drum,510-litres,1485,1730,4490,1490,190 kmph,First Owner,2016,Power,₹ 7.52 Lakh
1124,2016 Maruti Ciaz ZXi,"72,616 kms • Petrol • Manual",1373 ,20.73,5,Grey,91.1,Ventilated Disc,Drum,510-litres,1485,1730,4490,1490,190 kmph,First Owner,2016,Power,₹ 6.35 Lakh
1125,2011 Maruti Ritz VXi,"99,832 kms • Petrol • Manual",1197 ,18.5,5,Grey,85.80,Ventilated Disc,Drum,236-liters,1620,1680,3775,1430,156 Kmph,First Owner,2011,Power,₹ 3.04 Lakh
1126,2016 Hyundai i20 Asta Option 1.2,"45,904 kms • Petrol • Manual",1197 ,18.6,5,Blue,81.83,Disc,Drum,295-litres,1505,1734,3985,-,170 Kmph,First Owner,2016,Power,₹ 7.55 Lakh
1127,2016 Renault Duster 110PS Diesel RxL,"20,910 kms • Diesel • Manual",1461 ,19.64,5,Orange,108.45,Ventilated Disc,Drum,475-litres,1695,1822,4315,1795,168 Kmph,First Owner,2016,Power,₹ 9.50 Lakh
1128,2017 Ford Ecosport 1.5 Diesel Titanium Plus BSIV,"70,664 kms • Diesel • Manual",1498 ,23,5,Brown,98.96,Ventilated Disc,Drum,352-litres,1647,1765,3998,1690Kg,-,First Owner,2017,Power,₹ 7.91 Lakh
1129,2016 Mahindra TUV 300 T8,"55,449 kms • Diesel • Manual",1493 ,18.49,7,Red,100,Disc,Drum,384-litres,1826,1835,3995,2225,156 Kmph,First Owner,2016,Power,₹ 7.40 Lakh
1130,2017 Hyundai i20 1.4 Asta Dual Tone,"79,296 kms • Diesel • Manual",1396 ,22.54,5,White,88.73,Disc,Drum,295-litres,1505,1734,3985,-,180 Kmph,First Owner,2017,Power,₹ 8.27 Lakh
1131,2015 Honda Jazz 1.2 V i VTEC,"64,433 kms • Petrol • Manual",1199 ,18.7,5,Silver,88.7,Disc,Drum,354-litres,1544,1694,3955,-,172 Kmph,First Owner,2015,Power,₹ 5.72 Lakh
1132,2018 Tata Hexa XM,"13,000 kms • Diesel • Manual",2179 ,17.6,7,Brown,153.86,Disc,Disc,128,1785,1900,4788,-,-,First Owner,2018,Power,₹ 13.60 Lakh
1133,2017 Hyundai Verna VTVT 1.6 AT SX Option,"32,000 kms • Petrol • Automatic",1591 ,17,5,Black,121.3,Disc,Drum,480,1475,1729,4440,-,158.83 kmph,First Owner,2017,Power,₹ 11.25 Lakh
1134,2014 Renault Duster 110PS Diesel RxL,"90,632 kms • Diesel • Manual",1461 ,19.01,5,Green,108.45,Ventilated Disc,Drum,475-litres,1695,1822,4315,1781,-,Second Owner,2014,Power,₹ 5.40 Lakh
1135,2016 Maruti Ciaz VXi Plus,"44,566 kms • Petrol • Manual",1373 ,20.73,5,Brown,91.1,Ventilated Disc,Drum,510-litres,1485,1730,4490,1490,190 kmph,First Owner,2016,Power,₹ 6.95 Lakh
1136,2013 Hyundai i20 Sportz 1.2,"25,000 kms • Petrol • Manual",1197 ,18.5,5,White,82.85,Disc,Drum,-,1505,1710,3995,-,-,Third Owner,2013,Power,₹ 4.25 Lakh
1137,2012 Land Rover Range Rover Vogue SE 4.4 SDV8,"1,65,000 kms • Diesel • Automatic",4367 ,11.49,5,White,335.3,Disc,Disc,909-litres,1835,2220,4999,3000,218 Kmph,First Owner,2012,Power,₹ 41 Lakh
1138,2022 Hyundai i20 Sportz DT,"6,906 kms • Petrol • Manual",1197 ,21,5,STARRY NIGHT,81.80,Disc,Drum,311,1505,1775,3995,-,-,First Owner,2022,Electric,₹ 9.15 Lakh
1139,2014 Toyota Innova 2.5 GX (Diesel) 7 Seater,"1,10,000 kms • Diesel • Manual",2494 ,12.99,7,Grey,100.6,Ventilated Disc,Leading-Trailing Drum,300-litres,1760,1765,4585,2300,155 Kmph,Second Owner,2014,Power,₹ 11.45 Lakh
1140,2016 Maruti Vitara Brezza LDi Option,"82,607 kms • Diesel • Manual",1248 ,24.3,5,Grey,88.5,Ventilated Disc,Drum,328-litres,1640,1790,3995,1680,172 kmph,First Owner,2016,Power,₹ 7.54 Lakh
1141,2012 Hyundai Verna 1.6 SX VTVT,"1,02,028 kms • Petrol • Manual",1591 ,17.01,5,Black,121.3,Disc,Drum,465-litre,1475,1700,4375,-,196km/hr,First Owner,2012,Power,₹ 4.90 Lakh
1142,2015 Mahindra XUV500 W6 2WD,"67,000 kms • Diesel • Manual",2179 ,16,7,Grey,140,Disc,Disc,720-litres,1785,1890,4585,2510,185 Kmph,First Owner,2015,Power,₹ 10.67 Lakh
1143,2010 Honda City V MT,"57,825 kms • Petrol • Manual",1497 ,16.8,5,Red,116.3,Disc,Drum,506-litres,1485,1695,4440,-,-,Third Owner,2010,Power,₹ 3.60 Lakh
1144,2013 Maruti Swift ZXI,"40,505 kms • Petrol • Manual",1197 ,18.6,5,Blue,85.8,Ventilated Disc,Drum,-,1530,1695,3850,1415,-,Second Owner,2013,Power,₹ 5.03 Lakh
1145,2019 Ford Figo Titanium BSIV,"37,456 kms • Petrol • Manual",1194 ,20.4,5,Black,94.93,Ventilated Disc,Drum,257-litres,1525 ,1704 ,3941 ,-,157 Kmph,Second Owner,2019,Power,₹ 6.07 Lakh
1146,2016 Ford Ecosport 1.5 Ti VCT AT Titanium BE BSIV,"55,944 kms • Petrol • Automatic",1499 ,16.05,5,Brown,110.4,Ventilated Disc,Drum,346-litres,1708,1765,3999,-,182 Kmph,First Owner,2016,Power,₹ 7.77 Lakh
1147,2017 Renault Duster 85PS Diesel RxZ,"60,861 kms • Diesel • Manual",1461 ,19.87,5,Silver,83.8,Disc,Drum,475-litres,1695,1822,4315,1777,156 Kmph,First Owner,2017,Power,₹ 9.71 Lakh
1148,2018 Mahindra Marazzo M8,"63,382 kms • Diesel • Manual",1497 ,17.3,7,Maroon,121,Disc,Disc,190,1774 ,1866 ,4585 ,-,145kmph,First Owner,2018,Power,₹ 11.63 Lakh
1149,2015 Maruti Celerio ZXI,"67,180 kms • Petrol • Manual",998 ,23.1,5,Grey,67.04,Ventilated Disc,Drum,235-litres,1565,1635,3715,1250,150 Kmph,Second Owner,2015,Power,₹ 4.38 Lakh
1150,2015 Toyota Etios 2014-2016 G,"41,937 kms • Petrol • Manual",1496 ,16.78,5,Grey,88.73,Ventilated Disc,Drum,595-litres,1510,1695,4265,-,180 Kmph,Second Owner,2015,Power,₹ 4.91 Lakh
1151,2016 Renault Duster 110PS Diesel RxZ AWD,"53,433 kms • Diesel • Manual",1461 ,19.72,5,Red,108.45,Disc,Drum,410-litres,1695,1822,4315,1889,168 Kmph,First Owner,2016,Power,₹ 8.71 Lakh
1152,2016 Honda CR-V 2.0L 2WD MT,"1,00,725 kms • Petrol • Manual",1997 ,13.7,5,White,153.86,Disc,Disc,589-litres,1685,1820,4545,-,190 kmph,First Owner,2016,Power,₹ 13.99 Lakh
1153,2018 Maruti Swift VXI,"30,485 kms • Petrol • Manual",1197 ,22.38,5,Silver,88.50,Disc,Drum,268,1530,1735,3845,1335,-,First Owner,2018,Electric,₹ 6.85 Lakh
1154,2017 Hyundai Creta 1.6 SX Diesel,"97,000 kms • Diesel • Manual",1582 ,20.5,5,White,126.2,Disc,Drum,400,1665,1780,4270,-,-,First Owner,2017,Power,₹ 11.25 Lakh
1155,2013 Toyota Innova 2.5 Z Diesel 7 Seater,"77,282 kms • Diesel • Manual",2494 ,12.99,7,White,100.6,Ventilated Disc,Leading-Trailing Drum,-,1760,1765,4585,2300,-,First Owner,2013,Power,₹ 13.95 Lakh
1156,2015 Maruti Swift Dzire VXI,"74,104 kms • Petrol • Manual",1197 ,20.85,5,White,83.14,Ventilated Disc,Drum,320-liters,1555,1695,3995,1415,158 Kmph,First Owner,2015,Power,₹ 6.23 Lakh
1157,2022 Maruti Wagon R VXI CNG,"1,890 kms • CNG • Manual",998 ,34.05,5,Grey,55.92,Disc,Drum,-,1675,1620,3655,1340,-,First Owner,2022,Power,₹ 7.60 Lakh
1158,2014 Ford Ecosport 1.0 Ecoboost Titanium,"50,000 kms • Petrol • Manual",999 ,18.88,5,White,123.37,Ventilated Disc,Drum,346-litres,1708,1765,3999,1740,190 Kmph,First Owner,2014,Power,₹ 6.25 Lakh
1159,2017 Ford Figo 1.2P Titanium Plus MT,"60,000 kms • Petrol • Manual",1196 ,18.16,5,Grey,86.8,Ventilated Disc,Drum,257-litres,1525,1695,3886,-,157 Kmph,First Owner,2017,EPAS,₹ 4.95 Lakh
1160,2020 Maruti Ciaz Alpha,"15,286 kms • Petrol • Manual",1462 ,20.65,5,Brown,103.25,Ventilated Disc,Drum,510,1485,1730,4490,1520,-,First Owner,2020,Power,₹ 10.24 Lakh
1161,2014 Maruti Ritz VXi,"32,603 kms • Petrol • Manual",1197 ,18.5,5,Red,85.80,Ventilated Disc,Drum,236-liters,1620,1680,3775,1430,156 Kmph,First Owner,2014,Power,₹ 4.33 Lakh
1162,2014 Hyundai Santro Xing GLS,"76,954 kms • Petrol • Manual",1086 ,17.92,5,White,62.1,Ventilated Disc,Drum,-,1590,1525,3565,-,-,First Owner,2014,Power,₹ 3.33 Lakh
1163,2015 Maruti Ciaz AT ZXi,"75,538 kms • Petrol • Automatic",1373 ,19.12,5,Red,91.1,Ventilated Disc,Drum,510-litres,1485,1730,4490,1490,190 kmph,Second Owner,2015,Power,₹ 6.41 Lakh
1164,2017 Renault KWID RXT Optional,"28,601 kms • Petrol • Manual",799 ,25.17,5,Red,53.3,Disc,Drum,300,1478,1579,3679,-,135 Kmph,Second Owner,2017,Power,₹ 4.25 Lakh
1165,2017 Hyundai Grand i10 1.2 Kappa Asta,"43,311 kms • Petrol • Manual",1197 ,18.9,5,Grey,81.86,Disc,Drum,256,1520,1660,3765,-,165 Kmph,Second Owner,2017,Power,₹ 5.93 Lakh
1166,2016 Renault Duster 110PS Diesel RxZ AMT,"95,941 kms • Diesel • Automatic",1461 ,19.6,5,Brown,108.45,Disc,Drum,475-litres,1695,1822,4315,1813,168 Kmph,First Owner,2016,Power,₹ 9.16 Lakh
1167,2016 Hyundai Verna 1.6 CRDi SX,"76,309 kms • Diesel • Manual",1582 ,23.9,5,White,126.2,Disc,Drum,465-litres,1475,1700,4375,-,190 Kmph,Second Owner,2016,Power,₹ 8.17 Lakh
1168,2013 Hyundai Verna 1.6 SX,"81,213 kms • Diesel • Manual",1582 ,22.32,5,Grey,126.32,Disc,Disc,465-litre,1475,1700,4370,-,190km/hr,Second Owner,2013,Power,₹ 5.62 Lakh
1169,2017 Hyundai Elantra 2.0 SX AT,"54,520 kms • Petrol • Automatic",1999 ,14.62,5,Blue,149.92,Disc,Disc,420,1465,1800,4570,-,210 Kmph,First Owner,2017,Power,₹ 11.63 Lakh
1170,2013 Hyundai Grand i10 Asta Option,"99,197 kms • Petrol • Manual",1197 ,18.9,5,Grey,82,Disc,Drum,256-liters,1520,1660,3765,-,165 Kmph,First Owner,2013,Power,₹ 4.09 Lakh
1171,2018 Ford Ecosport 1.5 Petrol Titanium Plus BSIV,"29,873 kms • Petrol • Manual",1497 ,17,5,Orange,121.36,Ventilated Disc,Drum,352-litres,1647,1765,3998,1660Kg,-,Second Owner,2018,Power,₹ 7.73 Lakh
1172,2018 Hyundai i20 1.2 Asta,"32,000 kms • Petrol • Manual",1197 ,18.6,5,White,81.83,Disc,Drum,295-litres,1505,1734,3985,-,170 Kmph,First Owner,2018,Power,₹ 8.25 Lakh
1173,2017 Hyundai i20 Active 1.2 SX,"11,000 kms • Petrol • Manual",1197 ,17.19,5,Maroon,81.86,Disc,Drum,285-litres,1555,1760,3995,-,160 Kmph,First Owner,2017,Power,₹ 7.90 Lakh
1174,2017 Mercedes-Benz GLE 350d,"89,000 kms • Diesel • Automatic",2987 ,11.57,5,White,254.79,Ventilated Disc,Ventilated Disc,690-litres,1796,2141,4819,2950,225 Kmph,First Owner,2017,Power,₹ 49 Lakh
1175,2018 Honda WR-V i-VTEC VX,"34,000 kms • Petrol • Manual",1199 ,17.5,5,Silver,88.7,Ventilated Disc,Drum,363 Litres,1601,1734,3999,-,164.26 kmph,First Owner,2018,Electric,₹ 8.60 Lakh
1176,2016 Mitsubishi Pajero Sport 4X4,"1,11,000 kms • Diesel • Manual",2477 ,13.5,7,White,175.56,Ventilated Disc,Ventilated Drum,500-litres,1840 ,1815 ,4695 ,2650,190 Kmph,Second Owner,2016,Power,₹ 14.75 Lakh
1177,2014 Skoda Rapid 1.5 TDI Elegance Plus,"86,000 kms • Diesel • Manual",1498 ,21.14,5,Brown,103.52,Disc,Drum,460-litres,1466,1699,4386,1760,183 Kmph,Second Owner,2014,Power,₹ 5.25 Lakh
1178,2015 Fiat Punto 1.2 Dynamic,"53,000 kms • Petrol • Manual",1172 ,15.7,5,Red,67,Ventilated Disc,Drum,280 litres,1495,1687,3987,-,-,Second Owner,2015,Power,₹ 4.10 Lakh
1179,2017 Volkswagen Vento 1.6 Highline,"57,000 kms • Petrol • Manual",1598 ,16.09,5,Brown,103.2,Ventilated Disc,Drum,494,1467,1699,4390,1680,185 Kmph,Second Owner,2017,Power,₹ 6.90 Lakh
1180,2018 Ford Ecosport 1.5 Petrol Titanium Plus BSIV,"18,517 kms • Petrol • Manual",1497 ,17,5,Blue,121.36,Ventilated Disc,Drum,352-litres,1647,1765,3998,1660Kg,-,First Owner,2018,Power,₹ 8.61 Lakh
1181,2018 Hyundai Xcent 1.2 VTVT SX,"27,802 kms • Petrol • Manual",1197 ,20.14,5,White,81.86,Disc,Drum,407,1520,1660,3995,-,172 Kmph,First Owner,2018,Power,₹ 6.58 Lakh
1182,2018 Hyundai Creta 1.6 VTVT SX Plus Dual Tone,"60,857 kms • Petrol • Manual",1591 ,15.29,5,White,121.3,Disc,Drum,400-litres,1630,1780,4270,-,185 Kmph,First Owner,2018,Power,₹ 11.48 Lakh
1183,2019 Mahindra XUV300 W8 BSIV,"57,402 kms • Petrol • Manual",1197 ,17,5,White,110,Disc,Disc,259 Litres,1627 ,1821 ,3995 ,-,175 kmph,First Owner,2019,Power,₹ 11.20 Lakh
1184,2020 Tata Altroz XZ,"69,186 kms • Petrol • Manual",1199 ,19.33,5,Grey,86.83,Disc,Drum,345,1523,1755,3990,-,-,First Owner,2020,Electric,₹ 7.53 Lakh
1185,2015 Maruti Swift ZXI BSIV,"97,855 kms • Petrol • Manual",1197 ,22,5,White,81.80,Disc,Drum,268,1530,1735,3840,1315,-,Second Owner,2015,Power,₹ 4.94 Lakh
1186,2016 Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,"86,053 kms • Petrol • Automatic",1499 ,15.63,5,White,110.4,Ventilated Disc,Drum,346-litres,1708,1765,3999,-,182 Kmph,First Owner,2016,Power,₹ 7.65 Lakh
1187,2013 Toyota Etios Liva GD Xclusive Edition,"97,292 kms • Diesel • Manual",1364 ,23.59,5,White,67.1,Ventilated DIsc,Drum,251-litres,1510,1695,3775,-,-,Second Owner,2013,Power,₹ 4.94 Lakh
1188,2014 Volkswagen Polo GT TSI,"97,289 kms • Petrol • Automatic",1197 ,17.2,5,White,103.6,Disc,Drum,-,1453,1682,3970,-,-,Second Owner,2014,Power,₹ 6.91 Lakh
1189,2018 Renault Duster 110PS Diesel RxZ,"57,883 kms • Diesel • Manual",1461 ,19.6,5,White,108.45,Disc,Drum,475-litres,1695,1822,4315,1806,168 Kmph,First Owner,2018,Power,₹ 8.77 Lakh
1190,2016 Volkswagen Vento 1.2 TSI Highline AT,"42,542 kms • Petrol • Automatic",1197 ,18.19,5,Blue,103.2,Ventilated Disc,Drum,494,1467,1699,4390,1720,185 Kmph,Second Owner,2016,Power,₹ 8.02 Lakh
1191,2015 Maruti SX4 S Cross DDiS 320 Zeta,"1,46,541 kms • Diesel • Manual",1598 ,22.7,5,White,118,Ventilated Disc,Solid Disc,353-litres,1590,1765,4300,1740,180 Kmph,First Owner,2015,Power,₹ 6.50 Lakh
1192,2021 Hyundai Creta S Diesel,"21,000 kms • Diesel • Manual",1493 ,-,5,White,113.98,Disc,Drum,-,1635,1790,4300,-,-,First Owner,2021,Power,₹ 15.90 Lakh
1193,2019 Maruti Alto K10 VXI AGS Optional,"21,768 kms • Petrol • Automatic",998 ,23.95,5,Grey,67.1,Ventilated Disc,Drum,177,1475,1490,3545,1210,145 Kmph,First Owner,2019,Power,₹ 4.85 Lakh
1194,2008 Hyundai Getz 1.3 GLS,"1,06,561 kms • Petrol • Manual",1341 ,14.2,5,Grey,82.9,Ventilated Disc,Drum,290 litres,1515,1665,3825,1500,165 kmph,First Owner,2008,Power,₹ 2.20 Lakh
1195,2018 Volkswagen Polo GT TSI,"35,000 kms • Petrol • Automatic",1197 ,17.21,5,White,103.5,Disc,Drum,280,1469,1682,3971,1580 ,177.22 kmph,First Owner,2018,Power,₹ 10.45 Lakh
1196,2014 Mahindra Thar CRDe AC,"32,000 kms • Diesel • Manual",2498 ,16.55,6,Black,105,Disc,Drum,-,1930,1726,3920,-,-,First Owner,2014,Power,₹ 8 Lakh
1197,2016 Maruti Celerio VXI AT,"28,000 kms • Petrol • Automatic",998 ,23.1,5,Blue,67.04,Ventilated Disc,Drum,235-litres,1565,1635,3715,1250,150 Kmph,First Owner,2016,Power,₹ 4.95 Lakh
1198,2017 Renault Duster 110PS Diesel RxZ AMT,"62,901 kms • Diesel • Automatic",1461 ,19.6,5,White,108.45,Disc,Drum,475-litres,1695,1822,4315,1813,168 Kmph,Second Owner,2017,Power,₹ 8.65 Lakh
1199,2018 Audi Q3 35 TDI Quattro Technology,"70,576 kms • Diesel • Automatic",1968 ,15.17,5,Black,181,Disc,Disc,460-litres,1608,1831,4388,2225Kg,219 kmph,First Owner,2018,Power,₹ 23.50 Lakh
1200,2017 Hyundai Grand i10 1.2 Kappa Asta,"54,034 kms • Petrol • Manual",1197 ,18.9,5,Grey,81.86,Disc,Drum,256,1520,1660,3765,-,165 Kmph,Second Owner,2017,Power,₹ 5.38 Lakh
1201,2018 Toyota Corolla Altis 1.8 VL CVT,"67,485 kms • Petrol • Automatic",1798 ,14.28,5,White,138.03,Ventilated Disc,Solid Disc,470,1475,1775,4620,1710,200 Kmph,Second Owner,2018,Power,₹ 14.37 Lakh
1202,2018 Volkswagen Polo GT TSI,"73,291 kms • Petrol • Automatic",1197 ,17.21,5,Red,103.5,Disc,Drum,280,1469,1682,3971,1580 ,177.22 kmph,First Owner,2018,Power,₹ 9.73 Lakh
1203,2010 Maruti Ritz LXi,"62,308 kms • Petrol • Manual",1197 ,18.5,5,Black,85.80,Ventilated Disc,Drum,236-liters,1620,1680,3775,1430,156 Kmph,Second Owner,2010,Power,₹ 3.04 Lakh
1204,2017 Maruti Swift Dzire AMT ZXI Plus,"43,996 kms • Petrol • Automatic",1197 ,21.21,5,Blue,81.80,Disc,Drum,378,1515,1735,3995,1315Kg,-,Second Owner,2017,Power,₹ 7.26 Lakh
1205,2016 Mahindra TUV 300 T8,"43,204 kms • Diesel • Manual",1493 ,18.49,7,White,100,Disc,Drum,384-litres,1826,1835,3995,2225,156 Kmph,First Owner,2016,Power,₹ 7.77 Lakh
1206,2012 Maruti Swift Dzire VDi,"69,519 kms • Diesel • Manual",1248 ,19.3,5,Black,73.9,Ventilated Disc,Drum,464 litres,1530,1690,4160,-,-,First Owner,2012,Power,₹ 4.68 Lakh
1207,2018 Ford Freestyle Titanium Petrol BSIV,"19,266 kms • Petrol • Manual",1194 ,19,5,Brown,94.68,Ventilated Disc,Drum,257,1570,1737,3954,-,144.93 kmph,First Owner,2018,Power,₹ 7.03 Lakh
1208,2015 Maruti Wagon R VXI BS IV with ABS,"22,510 kms • Petrol • Manual",998 ,20.51,5,Grey,67.06,Ventilated Disc,Drum,180-liters,1700,1495,3599,1350,152 kmph,First Owner,2015,Power,₹ 4.01 Lakh
1209,2016 Renault Duster 110PS Diesel RxZ,"56,118 kms • Diesel • Manual",1461 ,19.6,5,Red,108.45,Disc,Drum,475-litres,1695,1822,4315,1806,168 Kmph,Second Owner,2016,Power,₹ 9.05 Lakh
1210,2018 Maruti Baleno RS,"34,246 kms • Petrol • Manual",998 ,21.1,5,Red,100,Disc,Disc,339-litres,1510,1745,3995,1360,190 Kmph,Second Owner,2018,Power,₹ 7.14 Lakh
1211,2014 Renault Duster Petrol RxE,"83,394 kms • Petrol • Manual",1598 ,13.24,5,Red,102.57,Ventilated Disc,Drum,475-litres,1695,1822,4315,1740,-,Second Owner,2014,Power,₹ 6.30 Lakh
1212,2012 Honda CR-V 2.4L 4WD AT,"85,539 kms • Petrol • Automatic",2354 ,11.1,5,White,158.8,Ventilated Disc,Disc,-,1680,1820,4575,-,-,Second Owner,2012,Power,₹ 9.95 Lakh
